RecNo,buildingName,District,inspectionDate,timeElapsed,min(Inspection Date),linearlyWeightedScale,sequenceNbr,spanGroupKey,elementKey,structureName,environmentKey,totalQuantity,Units,elemQuantity1,elemPercent1,ElemQuantity2,ElemPercent2,ElemQuantity3,ElemPercent3,ElemQuantity4,ElemPercent4,Remarks,DownloadDatePontis,ElementInspDelinquent,ElementInspDelinquentReason,ElementLevelProgramManager,ElementLevelTeamLeader,ElementLevelInspector,ElementLevelConsultantProgramManager
822379945,980103,2,3367180800,441936000,2925244800,100,3,1,8026,Concrete Deck Protected w/ Coated Bars,1,1.95e+3,SF,1.95e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,MARDAUSSRW,COUPERUSKS,,
822379952,980103,2,3241036800,315792000,2925244800,100,4,1,8026,Concrete Deck Protected w/ Coated Bars,1,1.95e+3,SF,1.95e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,LINKDJ,,,
822380017,980105,2,3532982400,640224000,2892758400,102,1,1,8026,Concrete Deck Protected w/ Coated Bars,1,2.57e+3,SF,2.52e+3,98,5.00e+1,2,0.00e+0,0,0.00e+0,0,few transverse leaching cracks and one 2 ft longitudinal crack SB lane,09/16/2018 4:13 AM,0,,EtemadiM,DossDD,FenwickJM,
822380021,980105,2,3407097600,514339200,2892758400,100,2,1,8026,Concrete Deck Protected w/ Coated Bars,1,2.57e+3,SF,2.57e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,few transverse leaching cracks,09/16/2018 4:13 AM,0,,FENWICKJM,COUPERUSKS,,
822380028,980105,2,3282508800,389750400,2892758400,100,3,1,8026,Concrete Deck Protected w/ Coated Bars,1,2.57e+3,SF,2.57e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,few transverse leaching cracks,09/16/2018 4:13 AM,0,,LINKDJ,COUPERUSKS,,
822380033,980105,2,3156105600,263347200,2892758400,100,4,1,8026,Concrete Deck Protected w/ Coated Bars,1,2.57e+3,SF,2.57e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Pontis2,Pontis2,,
822380040,980105,2,2973542400,80784000,2892758400,100,5,1,8026,Concrete Deck Protected w/ Coated Bars,1,2.57e+3,SF,2.57e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Pontis2,Pontis2,,
822380045,980105,2,2892758400,0,2892758400,100,6,1,8026,Concrete Deck Protected w/ Coated Bars,1,2.57e+3,SF,2.57e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Pontis2,Pontis2,,
822383860,990036,1,3600892800,236476800,3364416000,112,1,1,8026,Concrete Deck Protected w/ Coated Bars,1,1.65e+3,SF,1.45e+3,88,2.00e+2,12,0.00e+0,0,0.00e+0,0,Top: several hl transv cracks along w/few hl diag cracks in acute corners. Soffit: scatt hl transv cracks along w/several hl diag cracks in acute corners,09/16/2018 4:13 AM,0,,MastnySC,ValentineMA,RatajcyzkB,
822383867,990036,1,3539030400,174614400,3364416000,100,2,1,8026,Concrete Deck Protected w/ Coated Bars,1,1.65e+3,SF,1.65e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,Few HL trans crks,09/16/2018 4:13 AM,0,,MastnySC,AbudanJ,,
822383873,990036,1,3479068800,114652800,3364416000,100,3,1,8026,Concrete Deck Protected w/ Coated Bars,1,1.65e+3,SF,1.65e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,Few HL trans crks,09/16/2018 4:13 AM,0,,MastnySC,SedlacekJL,,
822383879,990036,1,3428352000,63936000,3364416000,100,4,1,8026,Concrete Deck Protected w/ Coated Bars,1,1.65e+3,SF,1.65e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,Few HL trans crks,09/16/2018 4:13 AM,0,,SEDLACEKJL,GAWENDAPE,,
822383886,990036,1,3364416000,0,3364416000,100,5,1,8026,Concrete Deck Protected w/ Coated Bars,1,1.65e+3,SF,1.65e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,SALAYMEHTA,KHALILJS,,
822395103,990157,1,3462912000,544406400,2918505600,100,2,1,8026,Concrete Deck Protected w/ Coated Bars,1,2.03e+3,SF,2.02e+3,100,1.00e+1,0,0.00e+0,0,0.00e+0,0,"TOP: Worn tines, sm spalls in shlds, HL transverse cracks. SOFFIT: Isolated HL transverse cracking thru-out",09/16/2018 4:13 AM,0,,GAWENDAPE,,,
822395113,990157,1,3398630400,480124800,2918505600,100,3,1,8026,Concrete Deck Protected w/ Coated Bars,1,2.03e+3,SF,2.02e+3,100,4.00e+0,0,0.00e+0,0,0.00e+0,0,"TOP: Worn tines, sm spalls in shlds, HL transverse cracks. SOFFIT: Isolated HL transverse cracking thru-out",09/16/2018 4:13 AM,0,,VALENTINEMA,,,
822395125,990157,1,3354048000,435542400,2918505600,100,4,1,8026,Concrete Deck Protected w/ Coated Bars,1,2.03e+3,SF,2.02e+3,100,4.00e+0,0,0.00e+0,0,0.00e+0,0,"TOP: Worn tines, 4 areas of pop-outs(2 ea. shoulder), HL transverse cracks. SOFFIT: Isolated HL transverse cracking thru-out",09/16/2018 4:13 AM,0,,VALENTINEMA,,,
822395135,990157,1,3308256000,389750400,2918505600,100,5,1,8026,Concrete Deck Protected w/ Coated Bars,1,2.03e+3,SF,2.02e+3,100,4.00e+0,0,0.00e+0,0,0.00e+0,0,"TOP: Worn tines, 4 areas of pop-outs(2 ea. shoulder), HL transverse cracks. SOFFIT: Isolated HL transverse cracking thru-out",09/16/2018 4:13 AM,0,,VALENTINEMA,,,
822395147,990157,1,3253824000,335318400,2918505600,100,6,1,8026,Concrete Deck Protected w/ Coated Bars,1,2.03e+3,SF,2.02e+3,100,4.00e+0,0,0.00e+0,0,0.00e+0,0,"TOP: Worn tines, 4 areas of pop-outs(2 ea. shoulder), isolated HL transverse cracks. SOFFIT: Isolated HL transverse cracking thru-out",09/16/2018 4:13 AM,0,,VALENTINEMA,POOLERD,,
822395157,990157,1,3206649600,288144000,2918505600,100,7,1,8026,Concrete Deck Protected w/ Coated Bars,1,2.03e+3,SF,2.02e+3,100,4.00e+0,0,0.00e+0,0,0.00e+0,0,"TOP: Worn tines, 4 areas of pop-outs(2 ea. shoulder), isolated HL transverse cracks. SOFFIT: Isolated HL transverse cracking thru-out",09/16/2018 4:13 AM,0,,VALENTINEMA,WOODLOCKCA,,
822395094,990157,1,3510000000,591494400,2918505600,100,1,1,8026,Concrete Deck Protected w/ Coated Bars,1,2.03e+3,SF,2.02e+3,100,1.00e+1,0,0.00e+0,0,0.00e+0,0,"TOP: Worn tines, sm spalls in shlds, HL transverse cracks. SOFFIT: Isolated HL transverse cracking thru-out",09/16/2018 4:13 AM,0,,MastnySC,ValentineMA,"Tayyab,K",
822395169,990157,1,3098736000,180230400,2918505600,100,8,1,8026,Concrete Deck Protected w/ Coated Bars,1,2.03e+3,SF,2.03e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Mike Valentine,,,
